userid,date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q100,age,gender
8ca3f5e8e88fb94476ecacf8536225d8,2010-06-04,2,3,3,2,4,4,2,2,1,4,3,4,4,4,4,1,4,2,2,2,3,26.88,1
ba0f85189ef0944b9d362d94ace09425,2009-04-16,5,3,5,1,5,3,1,2,2,5,5,1,2,1,4,5,2,1,1,2,1,23.65,0
7665c1282c7698f7edf0062cb7418964,2009-07-03,4,2,3,3,3,3,1,2,2,3,2,2,5,4,2,4,2,4,5,4,4,28.45,1
723991a49f1c4efe97d45f39922e3ed7,2009-08-26,5,3,3,1,5,3,2,1,3,5,5,1,4,3,5,4,1,1,5,1,2,35.21,1
74e3145cd95339c032ec037b86c57ab5,2010-07-31,5,2,5,1,5,4,1,2,2,5,4,1,5,1,5,5,1,1,5,2,1,32.58,0
6e61d0d118e12e95b9f8e7be2fc22eea,2010-08-03,5,3,2,5,4,4,2,4,2,1,2,4,2,3,2,5,2,2,2,3,2,23.84,0
85dc57c6b761edbb512bcd06e5144b67,2009-12-21,2,5,5,3,4,1,1,4,2,5,1,5,5,4,3,4,2,4,4,4,1,29.34,0
c318d31dbe4d24edff4db8c173b4f091,2010-01-23,5,1,3,2,5,2,2,1,2,1,5,4,4,4,4,4,1,4,4,2,1,40.55,1
4a7315d8ea469c5603a6f81495e057e5,2010-09-07,3,2,3,2,5,4,1,1,1,5,5,4,5,3,3,3,1,1,5,3,1,24.33,0
37b8da6ddfa288c62411773bd639af74,2010-01-17,4,1,2,2,4,4,2,4,1,3,4,3,4,4,1,4,4,2,3,2,3,33.35,1
2415319875d3692b66f1cf9c15af261c,2009-12-05,5,2,4,3,2,4,3,4,1,4,4,2,3,4,2,5,1,1,2,3,3,27.11,0
851c5c65231507488d6c8e126f5cbfe7,2010-06-27,5,2,2,2,4,5,1,5,1,4,4,1,5,4,1,5,3,2,4,4,1,24.08,1
ccf378bcd99a674ac3680045f463722e,2010-01-24,5,3,5,4,3,4,1,4,4,5,2,4,4,2,3,5,4,1,1,1,3,26.11,0
d510b6064eb6d85395233ac5366224e6,2009-10-14,4,2,1,1,4,3,2,4,2,4,2,4,4,5,4,4,2,2,4,2,4,28.84,1
9ad4b3c996a1dcdef1955f48e16c1258,2010-05-25,3,4,4,4,3,4,2,2,1,4,4,4,4,3,2,4,3,1,4,2,4,21.01,0
cb103ea3934de30a7c10ecfddd435997,2010-04-09,5,4,4,3,4,3,2,3,3,5,2,5,2,2,4,5,4,3,2,3,5,23.36,1
b661c44fbeb33f5304b804c87a0d6bc2,2009-10-20,5,2,2,1,4,4,1,4,1,2,4,2,4,3,4,4,2,4,4,3,1,28.57,0
6321554dad02d2adef82536596835e24,2009-03-04,5,4,4,3,4,4,3,4,1,3,4,3,4,3,3,5,3,2,4,2,1,36.98,0
717fb1a29af751aa25b0d0569282b045,2010-12-09,1,3,1,5,1,1,3,5,1,1,1,4,5,5,1,5,5,4,2,5,3,39.71,0
5f643ac5811a277f6409d25c68d33fd1,2009-03-06,5,4,4,2,4,3,4,2,1,3,3,4,3,4,3,4,2,5,2,1,4,46.09,0
20832098e545882bc3636fc25f0c8b1a,2010-01-05,5,2,4,1,5,5,3,1,1,5,4,1,2,1,5,4,4,1,4,1,1,23.12,1
6cf6196d4192a7f2d8fb855fbeabd624,2010-08-23,5,4,4,4,5,1,3,2,5,3,5,1,2,3,5,4,5,3,1,4,1,24.45,0
bf251f19ef16197ae58aab64a337dc03,2009-10-24,4,2,5,3,3,5,2,3,1,4,4,1,3,2,1,4,3,1,4,3,3,25.79,1
ecefe54d8eb4d860f013aba225309d03,2009-08-04,5,1,2,2,3,4,1,3,1,5,5,1,5,3,3,4,2,1,5,3,2,23.89,0
a3c2fae5f66ba2974d197a4fc4f52d9a,2009-07-11,4,3,2,2,3,3,1,3,3,2,4,3,3,2,1,4,1,4,3,4,2,23.58,1
8492dcefc7009acf1fdb58c8ef6d32c4,2009-06-20,3,1,3,4,5,3,4,4,1,5,5,1,5,5,2,1,1,3,5,3,1,31.26,0
a9e7e55cac5b1d0426c4f9336707aebd,2009-06-15,4,2,5,2,3,3,2,5,3,4,4,3,2,2,2,3,3,1,4,4,2,22.53,1
867839252c33aece967ed1264597b1d3,2009-10-03,2,4,4,4,5,5,1,4,3,2,4,2,2,3,4,4,2,2,4,4,2,34.58,0
df470d64c95f5f0782d61f364427192a,2010-07-11,3,2,4,4,5,3,1,3,1,5,4,2,3,3,4,4,1,1,5,1,3,23.46,0
e70e27e723ee8c7af1136553bfb9bc08,2009-08-19,5,1,4,2,4,5,2,2,1,4,4,2,4,5,4,5,2,1,4,1,2,27.05,0
5ec0f6bb87e432cb7c0e84750b57eb2c,2010-01-09,4,4,2,5,5,4,2,2,3,3,2,4,3,2,4,4,4,4,2,1,2,23.41,1
5310e238acbdd208b552720ec7e12506,2010-01-04,5,1,2,3,4,4,1,4,1,4,3,4,4,4,2,4,4,3,1,2,4,26.21,0
4501f3313ac299a31123f8c810b6db81,2009-04-18,4,3,5,3,4,5,3,2,1,5,5,1,2,3,3,4,2,1,5,1,1,26.31,1
9cc9d13dc987faa8305901d940210388,2011-06-18,4,4,2,3,5,4,2,3,2,3,3,3,4,3,4,4,3,3,4,2,2,30.05,0
3da3f77fd22922098af1f22556f4e651,2010-04-23,5,2,4,3,2,5,1,5,5,5,4,4,3,3,3,5,5,3,5,1,4,34.83,0
c72d1d1c83d3a588b1b3b907f07f11e4,2009-06-03,5,2,3,2,4,3,1,3,4,4,4,4,5,3,3,4,2,1,3,2,4,35.33,0
e1ef1db4e95074d28ae5989b75d2aff5,2009-02-01,2,4,2,5,5,3,3,2,2,4,4,1,3,3,4,3,3,2,2,1,3,23.43,1
cd6a4cf60276562b0ecaaf5d4ef60530,2011-08-10,4,2,3,2,3,3,2,4,2,3,2,3,4,3,3,4,4,3,2,4,3,21.11,0
64c5877f8707e78bf82d32db49e3239b,2009-12-10,5,4,2,2,4,3,3,4,2,2,1,5,4,4,3,3,5,4,1,2,5,21.11,1
1439f43b7262f27bef40b1368ee383c0,2010-10-07,4,4,3,2,4,2,2,3,3,4,4,1,4,5,3,4,5,2,2,3,2,36.4,0
a344812620d61f61295f617047956058,2009-02-24,5,2,5,2,5,4,1,2,4,5,5,3,5,1,4,5,1,2,3,3,1,25.64,0
6d3ebc154da15e15aa88dbe41a42fe5d,2011-12-17,5,5,3,3,5,3,2,2,2,3,4,3,3,2,5,5,3,3,4,1,1,33.4,0
5715278149a5f55d7f839afc028c3aa7,2010-01-15,2,4,4,2,5,5,1,1,1,2,3,4,5,4,4,1,3,3,4,1,4,20.96,1
74c4316d4e54ef4bf149c76cf93740fc,2010-04-14,5,2,5,1,4,4,1,4,1,5,4,2,5,2,3,2,3,1,4,2,3,49.18,0
101d3e91750a91defaf34111b06c616c,2010-08-22,5,1,4,3,4,4,2,1,1,5,5,2,5,2,4,5,2,3,4,2,1,21.54,0
15032570cad1b00614866fcaf8078f5e,2009-07-27,5,1,2,2,5,3,1,5,1,3,1,4,3,4,4,3,5,1,1,1,4,24.38,1
fdd0ff795c186b2bb28a41807a9e5ea4,2009-12-19,4,2,3,3,4,3,2,2,1,5,4,2,3,2,4,2,2,1,5,3,2,23.84,0
9d0dde5667b8f3489991082addf30a54,2012-04-12,5,5,5,3,4,2,3,2,5,5,5,1,1,1,5,3,1,1,5,3,1,26.53,0
4ecfb949a7f98459d139a58927716a42,2010-07-31,5,1,1,1,5,3,4,3,1,5,5,1,5,5,3,5,2,1,5,3,5,21.5,0
e4b211485216ad7859c8c87dcef75227,2009-12-19,5,2,1,1,5,5,1,3,2,4,1,4,5,5,3,3,3,4,4,1,5,21.72,1
77974ae4b9f8e40a44e6ef32ff59221d,2009-09-10,4,2,5,2,5,5,1,2,1,4,5,2,5,2,4,5,3,1,2,2,2,26.13,1
2dca473e6af433b46fe5dce87a1e5c11,2009-11-19,4,2,5,2,4,4,2,3,3,5,4,2,3,3,2,4,2,1,5,3,2,25.31,0
6b7ba5562e1a7bf57d5ec7c62b764156,2009-08-23,3,4,5,1,5,4,5,1,1,5,2,4,1,1,5,5,1,1,4,1,4,41.15,0
858121b3eb303d290a25be233e00acfd,2009-06-24,4,3,4,4,5,4,3,2,1,5,2,4,4,2,4,3,4,2,4,2,1,35.8,0
5e40e773c3b6ce8c57f53ca4e501a3c6,2009-10-03,5,4,4,1,4,3,1,4,1,4,1,4,2,2,2,5,5,3,2,4,2,21.37,1
a9e7f1d7ebc6f987344d139a628ef78c,2010-10-02,5,1,5,1,4,5,1,3,2,4,4,3,5,1,4,5,3,1,4,1,2,26.09,1
aacb63cd3d54a4561526d42f250dc366,2010-08-19,4,1,5,3,5,4,1,3,1,2,3,4,4,2,3,1,4,4,2,1,3,40.4,0
7aed241e7c0f46155e29303a5b651e8d,2009-03-19,4,3,3,1,4,4,2,4,2,3,4,4,3,3,4,2,3,2,2,2,3,35.3,0
a5007813b45866f1b26b29995e61f3a5,2010-10-14,5,5,3,5,5,1,5,1,3,4,4,5,4,3,5,5,5,4,1,1,5,43.4,1
e205503ef50788653544933ba11da910,2009-03-07,4,2,3,3,4,4,2,2,2,2,2,3,4,4,4,5,4,3,4,2,3,24.14,1
cb7cb41fac843c33e166ed6fccb5c757,2009-03-14,4,4,4,2,2,4,2,4,1,2,2,5,4,2,2,4,5,4,4,4,4,25.87,0
963c15acbe19be0ebda37d1390c87c9b,2010-03-25,5,2,3,3,4,4,1,2,2,4,4,1,5,2,4,4,2,2,4,2,2,34.26,1
6e851c6e98ee62604a0ddbc21d1b2976,2010-02-04,5,3,1,5,4,4,3,2,1,5,2,1,1,1,4,4,4,1,4,1,5,22.88,1
08eb99cc3fc5f475aff9eed54fb2a025,2010-12-15,5,4,4,2,3,3,2,4,3,4,3,2,3,3,3,5,2,1,5,4,2,22.93,1
9c026d4eafd61ec2959ef293a1987b7f,2010-04-08,5,2,4,1,4,4,1,4,2,4,4,1,4,2,2,5,2,2,4,4,3,24.71,0
b639e22e9590ca7b723913f330d95bcc,2010-01-02,5,4,4,2,4,5,2,4,2,4,3,1,4,2,3,5,4,1,2,4,5,25.26,1
85f25768d3fb218213d6fb737dd697ef,2009-12-01,5,4,4,2,5,2,2,1,3,4,2,4,5,2,4,1,2,2,2,2,4,40.17,1
37cfa08c3c5dce974536cafe6a99bba3,2011-06-12,5,2,4,3,2,5,3,5,1,3,3,4,5,1,2,5,3,1,2,5,5,23.59,1
7e0270d539a7e259f330954faec69e8f,2009-06-17,4,1,4,3,2,5,5,5,2,1,3,4,5,5,5,3,2,4,2,1,2,23.85,0
6c808eb0ec21cc867a18707e627b891f,2009-12-03,4,4,5,3,5,4,4,1,1,4,4,3,2,2,3,3,2,1,2,1,1,26.68,0
fe564dbe96e83cf69653d12dce0e0644,2010-03-24,5,3,3,4,3,3,4,3,2,4,2,2,3,3,3,2,4,3,2,2,2,21.11,1
3f9cf280fb3fa3ce109dad46e4d543a0,2011-06-21,3,4,4,5,2,3,5,5,3,3,2,5,2,4,4,1,5,1,2,5,4,21.57,1
287796b04ab568e7e791e83f71872787,2009-07-25,5,1,1,3,2,2,5,4,3,2,2,2,2,3,3,1,4,4,3,4,4,23.79,0
42222c214e53510b8d8dc71fb1453ecc,2009-09-17,4,4,3,3,5,4,1,3,4,4,4,2,5,5,2,4,3,2,4,2,4,24.59,0
55965336ffc002b854d1a85a934080bb,2010-08-12,5,3,4,1,3,4,1,4,2,5,5,2,3,2,2,3,4,1,4,3,3,22.55,1
2909d558fb588021b53d10f4ae44664d,2009-07-30,5,1,3,3,4,4,2,2,1,5,5,1,4,3,4,2,2,2,4,3,1,23.86,0
ab5e8b2bac330c9cc1b74cf7bf59181e,2009-09-01,4,1,4,2,5,3,2,1,1,5,4,1,4,2,3,3,2,2,3,3,1,24.92,0
02ec5ffc1ed641e63ca3be5372a12180,2012-02-19,5,4,2,1,4,4,2,2,1,2,4,4,4,2,4,4,5,2,2,2,4,25.06,1
59c9f83d168d7513d27715d1a3078f46,2010-07-10,4,2,4,3,5,2,2,4,1,3,2,3,5,2,5,1,5,2,4,2,1,31.19,1
6a2cdffed34ccc669695bd697b9db934,2009-08-30,3,3,3,3,5,1,1,4,1,4,5,3,5,4,2,5,2,2,4,3,2,28.68,0
c49758f758b829ccc704c65c4878c65b,2010-04-06,5,2,4,1,4,3,1,4,1,5,5,3,4,2,4,5,4,2,4,3,2,43.21,1
0d1f9dcaa47d9626300a4128afdbe827,2010-04-02,5,5,2,3,4,2,4,2,2,4,1,4,4,4,2,5,3,4,4,4,5,21.81,1
2fcd71cd61f4a73e388c36808ad1e82f,2009-07-09,4,3,4,1,4,3,2,4,1,5,4,2,3,3,4,3,3,1,4,2,1,22,1
83d9e45f95236044f940c6779cb9f0f9,2009-11-14,5,4,4,1,4,5,2,4,1,5,4,4,4,2,4,5,5,3,2,2,4,29.39,1
ba591c070b9514ed00f3e39b6d42fa40,2009-10-24,3,2,5,5,3,3,4,5,2,4,4,4,4,3,3,3,5,3,1,3,4,23.83,1
37bed35002a59772aed08030cb27521d,2009-03-20,1,2,3,4,4,3,1,4,2,4,5,3,4,4,2,5,1,2,5,2,1,26.34,0
dbf191f875547487f7c0e70732e83d3e,2010-04-11,4,5,5,3,4,2,1,4,5,5,4,4,3,2,2,3,4,2,2,3,3,26.35,1
e5b7f48a236c0d9e30222be81d4fc592,2010-05-08,4,1,4,2,5,3,2,1,2,5,5,1,3,4,5,2,2,1,4,1,2,27.7,1
acd90da1e672cfeae13a272db4f6e603,2009-07-02,3,3,4,4,3,4,3,4,1,4,3,4,4,2,2,1,3,2,3,3,2,73.59,1
9f6dc44f2ba7f9670ee66aa6fe12bf3c,2010-12-23,5,4,4,2,2,2,1,5,5,3,2,4,2,5,4,3,1,5,5,4,2,23.85,0
9f2a54b3e60ec6ba7a78bbc63aeaaf73,2009-07-21,5,1,4,2,5,5,4,2,1,5,5,1,5,1,5,1,4,1,4,1,1,29.17,1
3b69c1c43ba1ac9b4696075107529f87,2010-06-19,5,3,5,1,4,4,2,4,1,4,4,2,4,2,4,5,3,4,3,4,2,46.8,1
8a3ab2d1debe7db992eb5ee1b44a6226,2010-03-12,5,1,5,3,4,5,2,3,1,5,5,2,4,2,3,2,3,1,5,4,1,21.94,0
23b44a17699eaeeae4be80ce91f60a57,2009-12-13,4,5,1,4,2,4,1,4,5,2,1,5,2,5,2,5,5,4,1,3,5,20.43,0
db175cb5eb2078a416a59e9021bc20a1,2010-10-05,4,3,4,1,4,4,1,3,3,3,4,4,2,3,3,5,4,4,2,3,4,27.97,0
6e651138d4d7029a77f26cd3bbe04438,2009-11-30,5,4,4,2,4,3,1,3,3,3,3,2,4,3,5,5,4,3,4,3,4,22.57,1
1eeadfc488dc13aed4f3262f52f1eac3,2009-09-17,2,1,5,3,5,4,4,1,1,4,5,2,4,1,5,2,3,2,3,1,2,40.46,1
d496701d1cfa61bd7e4e5b2562db4d39,2009-07-16,4,2,2,3,4,3,4,4,2,4,2,2,5,4,4,3,2,4,5,1,2,41.62,1
3960498e9a1f7f6324138ac13d354d70,2010-09-18,5,1,5,4,4,4,5,5,2,5,5,1,4,2,2,5,2,1,4,4,1,22.19,0
ade7e97d1432771a9022bb4c31bf5482,2010-03-12,4,1,3,4,4,2,2,3,1,3,4,2,2,2,3,4,3,2,4,1,2,23.03,0
d2b54f7d793021966681b21e16d65aea,2009-11-26,5,2,4,2,4,4,1,2,1,5,4,1,4,2,5,4,4,1,4,2,2,21.94,1
3813d38b3973d697b866641093e1996e,2010-06-28,4,5,5,2,3,5,3,3,1,3,4,3,4,3,3,2,4,1,3,2,2,24.14,1
80f6a907ff1fb431ef4ee5c5b10af1ff,2009-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33.68,1
93ffc5daf2776bfd04e049fbbff126ed,2010-03-17,4,1,3,3,5,4,1,2,3,4,5,1,5,2,3,5,1,2,5,4,1,34.03,0
8782b45bf6679c593b3abfec6cfd5065,2011-08-22,5,2,2,5,4,4,1,4,2,4,4,5,2,2,2,4,4,1,2,2,4,37.04,1
0316cdbd9f9c52711322aabc9a84db8d,2010-04-10,5,1,4,3,4,3,2,1,2,5,5,1,4,2,3,5,2,1,4,2,1,22.54,0
b82407dff77dab2052d2acf7ced95697,2010-03-22,5,2,4,3,4,5,1,2,2,3,4,2,5,3,3,5,2,3,4,3,5,21.74,0
032d948cbd34a450fad35deb02ef2e84,2010-03-03,5,1,4,2,4,4,1,2,1,4,4,2,4,2,4,4,1,1,5,2,1,35.03,0
af3c6b7bbc304bd0594e4b600ebc891a,2009-09-10,5,1,5,2,3,2,3,2,1,5,3,4,5,4,3,5,2,1,5,4,1,26.49,0
b23298a1e80cc6af8185fbc83d4a0ad8,2009-02-14,4,2,3,2,3,3,1,3,2,4,4,2,4,2,4,3,5,1,4,3,3,22.27,1
94bec4505c395d845a39dfedc6830015,2011-07-07,4,3,4,3,4,4,1,4,3,2,5,3,4,4,3,5,3,4,3,4,3,24.5,1
2ee5d9c2fac4c5272b74d76bf303fa8e,2011-04-04,3,4,4,5,5,4,3,2,2,4,5,1,4,4,5,4,1,2,4,2,2,26.62,0
b9c30dd5e6e2523fb3cef6d08eb33d0d,2009-11-09,4,4,4,2,5,4,3,2,1,3,3,3,3,4,5,4,4,4,2,2,3,27.51,1
5e578ea80acdb3166551e530ab041314,2009-03-18,4,4,3,1,4,3,1,2,3,4,3,4,3,3,4,5,4,1,2,3,3,26.37,1
6ac9b192eadcb46f2541c147a465accf,2009-06-19,3,2,4,3,2,4,2,5,3,5,2,4,5,3,2,5,5,1,4,5,3,22.25,0
531d118a16c2e38e374735489e2d20cb,2009-10-17,4,2,5,1,5,4,1,2,2,5,5,1,4,2,4,5,1,1,5,2,1,25.13,1
afdbeb51f3f2f5be2226288af9559615,2009-10-23,4,5,5,3,3,4,2,4,4,5,5,1,5,3,3,2,1,2,4,3,3,27.49,1
fb927f6b907171b8c3b6d22ee5843bce,2010-02-01,4,4,1,2,3,3,1,3,3,3,4,5,1,2,3,4,5,2,5,3,3,24.59,0
77acb2f143ea33767297ebcc4995940c,2010-07-27,5,3,5,3,5,4,1,3,2,3,5,2,3,3,4,4,3,1,2,5,2,27.15,0
331b9daa3d6e3cb149df49f7f997e2af,2010-08-11,5,2,2,1,3,4,3,3,2,4,1,5,2,4,4,2,5,3,4,3,3,21.2,1
49ac4858aa785e511ad68d1df2acd8fd,2010-01-25,5,3,5,1,4,4,2,2,2,2,4,1,4,3,4,5,2,3,4,2,3,23.44,1
40cb984d001b64526f0072bb1268b9cd,2009-07-20,2,5,4,5,5,1,4,4,2,4,1,5,2,4,4,1,5,3,1,4,5,25.18,1
bb1d2fb357fddc00bb4fb77344a6e040,2009-11-23,5,4,2,1,4,5,1,2,1,3,4,2,4,3,4,3,2,4,1,1,2,39.84,1
fbef1fae54064b71fc44b27124344e7f,2009-12-01,2,1,3,1,5,5,4,4,4,4,4,2,5,5,5,3,1,3,5,3,1,27.59,0
923f5d45e4b78a9aeb997cff9b4926a3,2010-02-17,3,1,1,3,5,5,1,2,1,2,4,1,4,4,5,2,4,1,4,1,1,27.53,0
06df352d817ce622b5f6ee17c140c507,2010-08-14,4,3,3,5,3,4,3,5,1,2,3,3,4,5,2,3,4,4,3,5,4,21.4,1
007b70e9b3a375f8d7e597a728c49c37,2009-10-07,5,4,3,2,4,2,2,1,2,4,3,1,4,2,4,5,4,4,2,2,2,41.37,0
4321bcfdd4b90a5d5ec4d93c050bc6ab,2010-05-04,5,4,4,5,3,5,2,2,4,5,5,3,4,3,3,4,4,3,2,2,2,23.2,0
0145fa2e2c0b569c27cac83e2f1828d0,2009-02-21,4,3,4,1,5,4,1,1,1,4,4,2,4,2,4,3,3,1,5,2,1,30.87,1
b95302a63b367c152bf3d34231d767b1,2009-10-04,5,3,2,1,4,5,1,4,1,2,3,4,5,4,2,2,4,2,4,1,1,31.75,1
9acb5d1eceb04df115d150cc9528cdc5,2010-02-10,5,4,3,3,4,2,2,4,5,5,4,4,5,3,5,5,5,3,2,2,2,33.08,0
a46fdf82f5f00997dcb9b107549d757f,2010-01-31,1,1,1,3,5,4,1,2,1,4,3,3,2,1,3,2,1,1,3,2,2,25.14,1
ecdd0d5b5317b48ec0a6b80b654ccb43,2010-10-12,5,4,3,2,4,2,2,2,4,3,3,3,2,3,4,4,4,3,2,2,4,35.01,1
7f8452e9f4147ad9060115a12a76be4d,2009-04-20,5,2,2,3,4,5,3,2,1,4,4,1,4,3,2,5,3,1,2,1,1,25.32,1
964520300d5c1cc797176646168a2dc9,2009-05-25,5,1,5,1,5,5,1,4,1,5,5,1,3,3,3,5,1,1,4,1,1,40.53,1
8dbc77abe22a9b4ed8a6d752f33e1069,2009-07-20,4,1,3,1,4,4,1,2,1,5,5,2,5,2,4,3,3,1,3,1,1,54.42,1
9ca92c1444d744dec90b56c1d0f19e4b,2010-02-17,4,4,4,3,4,4,2,3,3,4,4,1,5,2,4,4,2,1,5,4,2,25.73,0
2cc7ea7c671a96cac5739dd2098ff35d,2009-04-28,5,2,5,1,4,4,1,4,4,4,4,2,4,1,2,4,1,1,5,2,1,26.12,0
e0440e23470cedf4b2ffa91c6d4b7a23,2010-02-07,5,4,4,2,3,2,1,3,3,3,4,4,2,4,3,5,3,3,3,3,3,27.19,1
5d1cca4a36b9efa5f87271401c651424,2010-01-19,4,1,2,1,3,3,2,4,1,2,3,3,2,4,3,1,5,2,4,2,3,25.88,1
e08f6819b9349bee2d1fcbbf1b0125f8,2010-03-06,5,5,4,3,4,5,5,4,1,5,5,2,3,1,1,5,5,1,3,4,1,24.72,0
2442a31b70f86e44d455e79295e86078,2009-07-24,5,2,4,2,4,5,1,3,1,4,4,2,5,2,3,5,2,2,2,3,3,24.03,1
8dd30f12ac6aa8f8c4ea0793079dcbb2,2009-09-08,5,2,2,3,4,4,2,1,1,4,2,3,4,2,4,4,4,1,4,1,1,26.07,1
a8b2c778af65ca2c46306554f338cacb,2010-07-19,4,4,4,2,5,3,1,1,5,4,5,3,3,1,5,4,3,3,2,1,3,20.38,1
09a652a526a5334825010b8e84879364,2010-09-27,5,1,4,5,4,4,1,3,3,5,4,1,1,2,5,5,4,2,3,3,4,25.77,0
a016eaff92f10f911d37396a89dc4796,2009-12-19,5,4,3,2,5,4,3,1,4,3,2,3,4,4,5,2,4,2,2,1,2,25.68,0
4faa90c3ea1dcb9381f68a5047bcf3e4,2009-07-14,5,2,4,1,3,4,1,3,1,3,4,2,4,2,3,5,2,3,3,4,1,45.77,1
8ae28fbcb65843576316d8239d06b05b,2009-03-03,5,4,4,3,5,2,1,2,3,4,5,1,1,3,3,2,1,1,5,2,1,38.45,0
5c6c4e6afa5d1c9f81c6a57aac580972,2010-02-09,5,4,4,2,4,3,1,4,3,3,4,2,3,2,5,5,3,2,1,3,3,35.24,1
f8caa45aca0e2d22f1e5c21e692e331c,2009-09-01,5,2,2,2,4,2,3,2,4,3,3,4,3,4,3,1,5,3,1,3,3,30.66,1
ed980b9f0302ad1ac1bc5f780298cfe7,2009-01-19,3,2,4,5,5,5,5,1,2,5,5,2,5,1,5,2,1,1,5,1,1,31.66,1
319aadb563ec5b17ebb608628e77df8c,2009-06-04,5,2,2,4,4,4,3,4,1,4,4,4,4,4,3,2,2,1,4,1,2,41.24,1
1ab84e6f216b8659aaa0f91e4efc386e,2009-05-22,4,3,1,2,3,4,2,4,2,2,1,5,2,4,3,4,3,4,1,4,4,24.67,0
56427f40ea90a37e450106875c1140fe,2009-08-11,3,2,4,1,5,4,2,2,1,5,5,3,4,2,4,2,2,1,4,2,1,28.51,0
179d2b6fff9595bc29203e461b53009b,2010-03-25,5,4,4,1,3,4,1,2,3,4,2,4,5,4,2,5,4,3,2,3,2,27.44,0
01ada596072a766531bf2e56c98097c5,2009-03-04,5,2,5,3,5,4,1,1,3,4,5,2,4,3,4,4,1,2,4,1,1,48.09,0
d83d482befbc62ec1f3a3edc2d391868,2010-01-16,3,5,3,4,5,3,1,3,3,2,2,3,2,4,3,4,3,4,3,3,3,23.53,0
22436d3911d5c56e90e6ea14c65265bf,2009-08-26,3,4,5,4,5,4,2,4,2,4,4,3,4,1,5,3,4,2,2,1,3,36.64,1
e0f91f27b7d1f10761dbd7d8115ee967,2010-03-08,5,3,2,1,3,3,2,5,3,1,1,4,3,4,1,5,4,4,1,3,5,24.76,1
98349539c6cb5fcbffd6299f60f653b0,2009-06-03,5,1,5,1,4,5,1,4,4,4,5,4,5,3,2,5,2,1,5,2,1,26.88,0
b7c052a74a22b56d207317071623e8d4,2011-09-17,2,2,5,2,4,4,3,4,1,5,5,1,4,2,3,2,1,1,5,1,1,23.59,1
ea9fd440e03b05903ab0b379d7c9d6b6,2009-09-26,5,2,3,1,4,5,1,4,2,5,5,3,5,2,2,3,2,2,4,2,1,28.11,0
2bd41330f8a1cc9691f0b2f6a9331c03,2009-03-09,4,3,2,2,4,4,2,2,1,5,4,2,3,2,2,4,3,1,2,2,1,25.02,1
33b54037950bc9e743419aed2aa1fce9,2010-03-31,5,4,4,1,3,5,1,4,1,4,3,4,5,2,1,5,3,1,2,3,2,24.83,0
4f9956466436848a7100ec80c93173d4,2009-03-06,5,3,2,3,4,3,4,5,2,1,4,3,3,5,4,3,2,4,4,3,4,39.83,0
9d6655647aa71287680e1adaae399574,2009-06-23,3,4,1,4,5,3,3,1,4,5,5,2,5,3,4,4,3,1,3,1,1,35.17,1
5f3c0970a89ee3ab329a774615f11395,2010-02-11,5,2,5,3,2,4,3,1,4,5,2,4,4,1,3,5,2,1,3,3,1,21.83,0
cf6c3f89b95eb41e268bd9e1d27175d5,2009-06-25,5,3,4,2,4,2,3,4,4,2,3,3,4,4,4,5,4,3,2,4,4,22.79,1
62114983a27fbdec2d4e7eb7d60229c3,2009-07-17,4,4,1,2,4,4,1,4,1,3,4,1,4,3,4,3,5,1,4,2,1,24.13,1
42e8821220fc9d10a08b2f3b732fe1b9,2010-05-17,4,4,2,3,5,4,2,3,1,2,3,4,3,4,3,2,3,2,3,1,1,25,0
c072b851213166afcbc2afc6e0cbf78a,2010-07-26,4,1,5,1,5,5,3,2,1,5,5,1,4,1,4,4,1,1,5,2,1,22.7,0
88fcdda3b33491fe8663c9d5bc35d9d1,2010-01-16,5,2,4,2,3,4,3,4,3,5,5,1,5,3,2,5,3,2,3,3,1,23.87,1
8bff17810674ee4dc34f7d82a5e42cd2,2010-08-24,5,3,3,1,4,2,1,3,1,4,5,3,2,2,4,4,3,2,3,5,3,27.21,1
711d198ce5dcc873c3b1fd1468e84d2f,2010-03-31,3,1,4,4,5,5,1,2,1,1,3,2,2,4,4,2,1,2,4,1,1,28.79,1
88f2de5b17d710189820537a0f5057d8,2011-03-27,4,2,4,2,4,4,3,4,1,5,4,2,4,2,4,5,4,2,4,2,2,26.18,0
d4dcb4d0d1470820d082c6d821ea6664,2010-10-05,4,3,4,3,4,4,2,4,1,5,4,1,3,2,1,4,4,1,2,3,2,23.97,1
e13a7b79191a6e75633c8beccb767704,2011-10-03,5,1,1,1,3,5,2,4,1,3,5,4,5,5,2,4,2,5,5,3,3,55.41,1
0e1b88bcb9f1595af5857e03d719fca4,2010-01-20,5,4,4,4,4,3,3,5,1,3,4,2,4,2,3,5,4,1,2,1,3,24.41,1
15d81f702a841c7ce80d0b12631f40cb,2009-06-19,5,4,2,2,3,4,1,5,2,2,4,3,5,4,4,5,4,4,4,4,2,36.02,0
4b5de44c0b82929cb3f7dd064ebdd693,2010-05-19,4,1,2,3,5,4,1,1,1,4,4,1,3,3,3,3,2,1,4,3,1,24.86,0
